Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,4/10/2017,1210.809409,1210.690544,1219.455611,1202.777951
BTC,4/11/2017,1223.071493,1210.809423,1231.145569,1202.597292
BTC,4/12/2017,1214.706439,1223.071493,1227.691667,1211.017676
BTC,4/13/2017,1175.832758,1214.706439,1218.799626,1149.383592
BTC,4/14/2017,1171.510567,1175.832758,1196.347831,1167.526301
BTC,4/15/2017,1178.689582,1171.510567,1194.88334,1167.04
BTC,4/16/2017,1177.327725,1178.677177,1192.574703,1171.542213
BTC,4/17/2017,1188.308517,1177.327725,1196.21044,1169.793171
BTC,4/18/2017,1201.962894,1188.329806,1207.791255,1188.328083
BTC,4/19/2017,1210.006338,1201.97758,1210.195877,1191.627862
BTC,4/20/2017,1234.812416,1210.010034,1241.545451,1210.008572
BTC,4/21/2017,1246.675228,1234.812405,1254.201585,1234.812398
BTC,4/22/2017,1241.954858,1246.675383,1249.366027,1215.333053
BTC,4/23/2017,1247.602877,1241.955268,1249.965232,1233.083977
BTC,4/24/2017,1255.492386,1247.602877,1257.981568,1242.828457
BTC,4/25/2017,1277.444117,1255.492386,1282.966923,1254.952139
BTC,4/26/2017,1292.80873,1277.449912,1316.49697,1276.887828
BTC,4/27/2017,1341.963818,1292.808626,1349.9482,1291.144552
BTC,4/28/2017,1349.374115,1341.963817,1367.297574,1300.484228
BTC,4/29/2017,1360.781262,1338.280403,1364.150188,1332.282916
BTC,4/30/2017,1378.768955,1360.781262,1388.51716,1334.479597
BTC,5/1/2017,1430.801742,1378.768968,1461.474612,1374.055867
BTC,5/2/2017,1463.671881,1430.799662,1484.045543,1420.36124
BTC,5/3/2017,1511.526582,1463.671919,1518.437226,1448.817137
BTC,5/4/2017,1544.925513,1505.579893,1620.707461,1453.529827
BTC,5/5/2017,1527.20286,1544.872852,1613.517379,1497.402892
BTC,5/6/2017,1566.68584,1527.20286,1579.966306,1520.740647
BTC,5/7/2017,1566.372853,1566.685982,1582.046952,1537.768305
BTC,5/8/2017,1648.717642,1566.376133,1649.671786,1560.299862
BTC,5/9/2017,1719.299697,1648.717738,1760.703627,1631.10547
BTC,5/10/2017,1779.425439,1719.29974,1792.239065,1686.58435
BTC,5/11/2017,1835.265397,1779.349005,1887.139027,1754.011665
BTC,5/12/2017,1695.79,1835.265397,1837.063069,1650.654566
BTC,5/13/2017,1790.952773,1695.79,1790.964103,1610.402113
BTC,5/14/2017,1794.330074,1790.961706,1821.475149,1763.535215
BTC,5/15/2017,1746.932976,1794.330202,1797.757801,1699.533748
BTC,5/16/2017,1777.02,1746.933012,1779.261311,1707.187727
BTC,5/17/2017,1808.338604,1777.02,1840,1747.01
BTC,5/18/2017,1891.698409,1808.338942,1893.274051,1796.899752
BTC,5/19/2017,1961.337826,1891.698393,1967.745126,1878.045865
BTC,5/20/2017,2020.343605,1961.345914,2025.25892,1957.786705
BTC,5/21/2017,2019.548831,2020.343762,2069.637426,1994.485301
BTC,5/22/2017,2100.894781,2019.548805,2240.067027,1987.624604
BTC,5/23/2017,2266.627547,2100.81258,2267.975104,2096.43978
BTC,5/24/2017,2422.603808,2266.627141,2471.640752,2266.506712
BTC,5/25/2017,2301.487373,2422.603839,2736.849244,2256.278549
BTC,5/26/2017,2271.714993,2301.370939,2613.005482,2054.198138
BTC,5/27/2017,2052.191153,2271.703233,2339.788482,1875.611288
BTC,5/28/2017,2198.401292,2052.505378,2309.996821,2052.505378
BTC,5/29/2017,2281.305859,2198.406561,2350.981764,2125.401128
BTC,5/30/2017,2193.309809,2281.305302,2322.829001,2135.422071
BTC,5/31/2017,2300.693462,2193.309574,2336.182572,2168.86475
BTC,6/1/2017,2414.25708,2300.693458,2458.411658,2300.693458
BTC,6/2/2017,2484.006687,2414.259211,2484.006687,2381.05
BTC,6/3/2017,2548.31,2484.006693,2591.11542,2455.523541
BTC,6/4/2017,2530.080705,2548.05,2565.646273,2471.227475
BTC,6/5/2017,2693.520881,2530.080573,2693.520881,2529.415386
BTC,6/6/2017,2870.144961,2693.520013,2930.340192,2691.57
BTC,6/7/2017,2691.069516,2870.199718,2886.530247,2615.319896
BTC,6/8/2017,2806.286611,2691.069487,2811.586484,2623.994648
BTC,6/9/2017,2816.734106,2806.315883,2862.58,2789.19
BTC,6/10/2017,2908.0082,2816.734143,2921.83924,2800.312549
BTC,6/11/2017,2959.041062,2908.096713,2969.642141,2867.080546
BTC,6/12/2017,2659.135508,2959.041602,2985.416373,2480.04
BTC,6/13/2017,2706.703046,2659.135548,2782.01093,2647.316595
BTC,6/14/2017,2459.969388,2706.732057,2795.08205,2330.177533
BTC,6/15/2017,2416.078485,2459.970401,2512.739256,2123.68
BTC,6/16/2017,2483.577188,2416.028807,2521.186376,2315.290187
BTC,6/17/2017,2635.1301,2483.217594,2673.070878,2423.635339
BTC,6/18/2017,2513.446875,2634.322965,2665.753141,2458.907988
BTC,6/19/2017,2596.052308,2513.444682,2596.052308,2484.66705
BTC,6/20/2017,2728.967855,2596.052284,2769.794542,2584.53287
BTC,6/21/2017,2648.513506,2728.966741,2781.080231,2599.229293
BTC,6/22/2017,2680.432985,2648.514307,2725.186582,2597.307475
BTC,6/23/2017,2684.597114,2680.432977,2737.142622,2671.130311
BTC,6/24/2017,2564.729666,2684.596933,2716.854917,2507.166919
BTC,6/25/2017,2503.428155,2564.720135,2624.868418,2431.344715
BTC,6/26/2017,2410.526914,2503.428146,2552.78665,2285.503677
BTC,6/27/2017,2566.330559,2410.404776,2566.355912,2269.366415
BTC,6/28/2017,2552.601572,2566.007014,2595.110451,2457.625171
BTC,6/29/2017,2535.190677,2552.556365,2592.216092,2509.26897
BTC,6/30/2017,2455.658213,2535.190923,2552.604504,2448.45588
BTC,7/1/2017,2419.798898,2455.658794,2511.083778,2397.663852
BTC,7/2/2017,2511.699458,2419.798092,2530.28134,2379.189825
BTC,7/3/2017,2544.292337,2511.699652,2584.068948,2477.084918
BTC,7/4/2017,2603.508039,2544.29184,2636.739415,2543.333034
BTC,7/5/2017,2608.955005,2603.277259,2623.008217,2537.598567
BTC,7/6/2017,2602.133534,2608.953384,2612.702399,2581.064061
BTC,7/7/2017,2500.893281,2602.133541,2606,2474.168232
BTC,7/8/2017,2554.539413,2500.893322,2556.31565,2471.22
BTC,7/9/2017,2507.298326,2554.539933,2563.189557,2501
BTC,7/10/2017,2335.532958,2507.298359,2521.308634,2266.4113
BTC,7/11/2017,2307.601035,2335.533051,2400.114731,2253.590683
BTC,7/12/2017,2385.726953,2307.60105,2411.154426,2248.243242
BTC,7/13/2017,2339.221012,2385.72695,2416.944952,2315.519295
BTC,7/14/2017,2217.805548,2339.23984,2354.896461,2149.508666
BTC,7/15/2017,1969.521939,2217.806709,2222.162015,1969.521939
BTC,7/16/2017,1914.617355,1969.520716,2041.159646,1822.295934
BTC,7/17/2017,2224.856385,1914.611194,2224.856385,1913.42
BTC,7/18/2017,2307.524178,2224.851956,2390.146901,2155.154937
BTC,7/19/2017,2264.40314,2307.523733,2396.835319,2223.01
BTC,7/20/2017,2862.75197,2264.386522,2927.828226,2263.363851
BTC,7/21/2017,2670,2862.751478,2876.04,2615.550885
BTC,7/22/2017,2828.260295,2670,2873.479525,2652.220037
BTC,7/23/2017,2756.969381,2828.26068,2847.53943,2678.45382
BTC,7/24/2017,2759.844521,2756.969377,2799.870461,2718.364552
BTC,7/25/2017,2563.464073,2759.844521,2778.54685,2450.898871
BTC,7/26/2017,2525.205131,2563.4684,2610.11043,2406.502599
BTC,7/27/2017,2665.119923,2525.205131,2685.213727,2513.630836
BTC,7/28/2017,2786.07,2665.220388,2821.139307,2657.929677
BTC,7/29/2017,2697.856161,2786.07,2787.419442,2667.38398
BTC,7/30/2017,2733.956756,2697.817657,2752.655544,2577.77431
BTC,7/31/2017,2858.51,2733.957025,2895.225552,2701.49
BTC,8/1/2017,2731.839924,2858.43,2925.118049,2659.463697
BTC,8/2/2017,2699.873084,2731.838354,2758.662012,2652
BTC,8/3/2017,2789.066054,2699.873016,2802.548481,2699.860979
BTC,8/4/2017,2857.25032,2789.065741,2875.755955,2765.591009
BTC,8/5/2017,3254.702667,2857.250212,3333.846304,2855.983751
BTC,8/6/2017,3224.166207,3254.702663,3284.596554,3149.561813
BTC,8/7/2017,3391.619862,3224.166412,3418.040364,3190.6898
BTC,8/8/2017,3420.114672,3391.678265,3485.66211,3344.019789
BTC,8/9/2017,3342.699698,3420.139396,3424.647664,3239.583516
BTC,8/10/2017,3422.961368,3342.727391,3445.318054,3316.079634
BTC,8/11/2017,3650.410734,3422.94769,3716.349397,3411.76753
BTC,8/12/2017,3872.849014,3650.41039,3951.234419,3615.60882
BTC,8/13/2017,4056.539338,3872.849013,4193.265361,3840.120401
BTC,8/14/2017,4321.51,4056.573389,4328,3985.72
BTC,8/15/2017,4155.6352,4321.51,4423.227266,3810.316937
BTC,8/16/2017,4372.099162,4155.635196,4384.556001,3930
BTC,8/17/2017,4276.693473,4372.099106,4472.295546,4181.91
BTC,8/18/2017,4102.570687,4276.667098,4356.583491,3975.7
BTC,8/19/2017,4157.41,4102.570626,4186.08,3979.571846
BTC,8/20/2017,4054.240996,4157.41,4174.678437,4042.587374
BTC,8/21/2017,3997.462706,4054.240943,4088.952018,3960.001307
BTC,8/22/2017,4085.361888,3997.46113,4138.359432,3600
BTC,8/23/2017,4132.535892,4085.361734,4246.749201,4067.864521
BTC,8/24/2017,4310.374258,4132.535892,4349.626088,4109.995266
BTC,8/25/2017,4357.339336,4310.374203,4449.524279,4282.286085
BTC,8/26/2017,4342.358114,4357.357699,4372.258109,4253.068165
BTC,8/27/2017,4340.22,4342.357,4391.215137,4309.408153
BTC,8/28/2017,4383.997067,4340.22,4396.039546,4192.819315
BTC,8/29/2017,4585.478663,4383.997122,4641.094493,4347.382612
BTC,8/30/2017,4575.292667,4585.478441,4635.516058,4489.44617
BTC,8/31/2017,4739.469833,4575.292639,4765.477839,4573.721929
BTC,9/1/2017,4921.45768,4739.469406,4924.62172,4695.0804
BTC,9/2/2017,4605.892466,4921.457793,4978.103393,4500
BTC,9/3/2017,4614.304072,4606.587602,4738.72407,4451.80299
BTC,9/4/2017,4312.106335,4614.29764,4618.751793,4125.902342
BTC,9/5/2017,4424.214533,4312.122971,4519.075881,4080.470558
BTC,9/6/2017,4612.221235,4424.214564,4689.957467,4423.800465
BTC,9/7/2017,4620.804685,4612.221238,4665.913704,4480.17
BTC,9/8/2017,4340.151487,4620.785462,4678.780944,4144.610118
BTC,9/9/2017,4325.865032,4340.150169,4434.327252,4181.49
BTC,9/10/2017,4239.831706,4325.865036,4329.002015,4093.049025
BTC,9/11/2017,4204.341804,4239.842709,4352.832659,4111.134566
BTC,9/12/2017,4163.544879,4204.341813,4373.653614,4080.215047
BTC,9/13/2017,3855.562625,4164.760202,4173.57,3735.27229
BTC,9/14/2017,3247.122283,3855.562671,3918.927375,3221.685799
BTC,9/15/2017,3725.455917,3247.124208,3826.74788,2977
BTC,9/16/2017,3715.875255,3725.497039,3916.240376,3573.19223
BTC,9/17/2017,3716.184135,3715.875255,3827.830419,3480.47618
BTC,9/18/2017,4099.970117,3716.213569,4123.035116,3712.644964
BTC,9/19/2017,3910.096313,4099.970117,4118.379464,3850.816737
BTC,9/20/2017,3868.228452,3910.11,4043.266311,3844.758989
BTC,9/21/2017,3617.47,3868.235513,3904.711867,3573.83
BTC,9/22/2017,3615.256116,3617.47,3754.728359,3514
BTC,9/23/2017,3783.96151,3615.256106,3814.542873,3574.128515
BTC,9/24/2017,3668.429743,3784.158859,3786.85202,3628.762391
BTC,9/25/2017,3919.834169,3668.429743,3964.377788,3667.371422
BTC,9/26/2017,3884.867698,3919.834169,3963.960379,3855.252145
BTC,9/27/2017,4199.330168,3884.867698,4223.817247,3873.89589
BTC,9/28/2017,4186.14868,4199.330168,4266.183921,4123.582125
BTC,9/29/2017,4159.147042,4186.360631,4214.587546,4023
BTC,9/30/2017,4327.557678,4159.158834,4345.670194,4147.284384
BTC,10/1/2017,4381.058041,4327.557678,4381.059133,4233.672995
BTC,10/2/2017,4389.745915,4381.057745,4450.79241,4359.682244
BTC,10/3/2017,4309.407278,4389.747631,4420.486281,4233.643455
BTC,10/4/2017,4216.245182,4309.407283,4342.826869,4182.373306
BTC,10/5/2017,4312.60725,4216.245185,4357.846814,4147.122698
BTC,10/6/2017,4362.554735,4312.60725,4411.181877,4295.606717
BTC,10/7/2017,4421.879516,4362.554731,4454.679606,4316.344217
BTC,10/8/2017,4598.489158,4421.96665,4608.497825,4413.023345
BTC,10/9/2017,4760.627945,4598.488784,4861.289538,4548.162429
BTC,10/10/2017,4746.937791,4760.402398,4904.618442,4707.69
BTC,10/11/2017,4814.909447,4746.937707,4868.587975,4712.592593
BTC,10/12/2017,5438.454008,4814.909445,5438.454157,4808.285219
BTC,10/13/2017,5634.969555,5438.490379,5849.529621,5395.118429
BTC,10/14/2017,5800.263796,5634.969986,5801.720838,5566.379673
BTC,10/15/2017,5688.761308,5800.264723,5831.043939,5431.07104
BTC,10/16/2017,5752.18579,5688.76137,5786.796518,5574.090801
BTC,10/17/2017,5594.588078,5752.18653,5766.988533,5527.609605
BTC,10/18/2017,5577.009011,5594.587867,5601.800012,5105.559211
BTC,10/19/2017,5699.300996,5577.008877,5732.127515,5524.396725
BTC,10/20/2017,5987.37009,5699.300996,6066.66489,5623.944707
BTC,10/21/2017,6013.46,5987.37009,6181.325779,5872.625386
BTC,10/22/2017,5993.838767,6013.46,6069.511034,5737.829823
BTC,10/23/2017,5905.05879,5993.85484,6049.247631,5651.357033
BTC,10/24/2017,5524.056553,5905.05879,5905.058887,5465.447336
BTC,10/25/2017,5739.226825,5524.056553,5749.53003,5376.72
BTC,10/26/2017,5890.175173,5739.22703,5985.416538,5695.324534
BTC,10/27/2017,5764.27,5890.175173,5995.921673,5688.800213
BTC,10/28/2017,5739.353301,5764.27,5875.66,5653.864974
BTC,10/29/2017,6138.490766,5739.353301,6310.141401,5694.56
BTC,10/30/2017,6123.090964,6138.490785,6215.802086,6027.298537
BTC,10/31/2017,6443.116986,6123.090878,6455.579395,6083.501811
BTC,11/1/2017,6741.585617,6443.11702,6760.070448,6361.705991
BTC,11/2/2017,7036.636955,6741.585846,7355.459379,6740.373581
BTC,11/3/2017,7170.66,7036.63706,7465.650027,6940.608387
BTC,11/4/2017,7402.852602,7170.66,7500,7011.37
BTC,11/5/2017,7383.211826,7402.852781,7599.163815,7298.846479
BTC,11/6/2017,6961.565859,7383.211826,7425.95741,6933.276666
BTC,11/7/2017,7127.153443,6961.351764,7227.249317,6961.351764
BTC,11/8/2017,7465.937481,7127.23995,7887.99,7070.422353
BTC,11/9/2017,7154.705514,7465.944993,7472.371778,7066.458087
BTC,11/10/2017,6578.086604,7154.524953,7344.104432,6430.01
BTC,11/11/2017,6351.07,6578.110417,6826.397434,6201.982143
BTC,11/12/2017,5880.196368,6355.13,6480.231353,5512.022422
BTC,11/13/2017,6536.501331,5879.327869,6796.585537,5848.466788
BTC,11/14/2017,6605.953276,6535.87,6747.413772,6480.900327
BTC,11/15/2017,7294,6605.953245,7347.249152,6605.953234
BTC,11/16/2017,7839.71199,7294,7980.42726,7129.719494
BTC,11/17/2017,7680.417343,7839.654529,7994.522523,7536.111027
BTC,11/18/2017,7777.204129,7680.417343,7848.415312,7455.911478
BTC,11/19/2017,8035.057864,7777.204129,8093.648932,7685.349294
BTC,11/20/2017,8242.038537,8035.057931,8285.722713,7956.981204
BTC,11/21/2017,8098.425986,8242.038139,8359.033201,7803.14
BTC,11/22/2017,8242.051059,8098.419628,8301.223195,8061.734056
BTC,11/23/2017,8029.540766,8242.051806,8273.653673,8029.540766
BTC,11/24/2017,8214.487304,8029.481931,8326.903842,7888.994883
BTC,11/25/2017,8793.791479,8214.487367,8793.791962,8167.717046
BTC,11/26/2017,9329.889895,8793.786523,9574.042869,8732.637201
BTC,11/27/2017,9763.641133,9329.89022,9763.641133,9312.011789
BTC,11/28/2017,9944.485737,9763.641276,9974.002278,9644.895587
BTC,11/29/2017,9844.372532,9944.485831,11421.51649,8967.253018
BTC,11/30/2017,9923.515477,9844.042968,10800.74469,9000
BTC,12/1/2017,10858.83848,9923.514081,10939.68841,9372.28
BTC,12/2/2017,10925.12503,10858.83882,11147.22035,10698.95183
BTC,12/3/2017,11269.58527,10925.13375,11801.08035,10541.43241
BTC,12/4/2017,11621.23437,11269.5852,11623.86377,10894.16095
BTC,12/5/2017,11680.59929,11621.01279,11873.27532,11451.9124
BTC,12/6/2017,13624.27868,11680.59932,13699.9851,11678.73747
BTC,12/7/2017,16736.81069,13624.4419,16737.55808,13133.39894
BTC,12/8/2017,16324.79806,16736.83411,17395.43993,13801.40563
BTC,12/9/2017,15221.7508,16325.61485,16493.98053,13337.58488
BTC,12/10/2017,15326,15222.15673,16246.61839,13197.08024
BTC,12/11/2017,16821.90468,15326,17476.60686,15213.8007
BTC,12/12/2017,17604.68964,16842.34769,17712.44355,16374.84259
BTC,12/13/2017,16601.09159,17604.69037,17767.11007,15685.22116
BTC,12/14/2017,16646.359,16601.0916,17168.54243,16149.42528
BTC,12/15/2017,17722.89856,16644.71225,17906.02239,16608.62576
BTC,12/16/2017,19363.19412,17722.96236,19605.12308,17520.89322
BTC,12/17/2017,18995.48988,19363.20762,19752.40109,18728.86043
BTC,12/18/2017,18942.06626,18995.48846,19222.48499,18067.7532
BTC,12/19/2017,17685.87911,18942.06635,19097.09977,16804.27904
BTC,12/20/2017,16478.76175,17689.56412,17881.7297,15622.7666
BTC,12/21/2017,15656.07011,16478.75409,17284.97026,15056.34349
BTC,12/22/2017,14090.88809,15656.26862,15857.29353,10774.95119
BTC,12/23/2017,14619,14090.88951,15830.25819,13749.82251
BTC,12/24/2017,14146.11359,14619,14786.56458,12612.33038
BTC,12/25/2017,13916.75108,14146.17406,14623.50115,13348.13439
BTC,12/26/2017,15777.09583,13916.75094,16141.48728,13853.85068
BTC,12/27/2017,15379.32951,15774.67208,16483.05534,14521.6496
BTC,12/28/2017,14446.49232,15379.32277,15479.92209,13520.51014
BTC,12/29/2017,14544.52457,14446.49231,15087.98524,14015.23155
BTC,12/30/2017,12650.0165,14544.5249,14568.70582,12399.5947
BTC,12/31/2017,13880,12648.97966,14248.86046,12535.39489
BTC,1/1/2018,13406.56,13880,13890.21663,12844.63554
BTC,1/2/2018,14762.1514,13406.56,15276.2267,12974.62224
BTC,1/3/2018,15143.01,14762.15046,15398.01827,14560.51931
BTC,1/4/2018,15144.70514,15143.32652,15403.03034,14197.15502
BTC,1/5/2018,16951.83558,15144.70497,17140.83651,14820.61775
BTC,1/6/2018,17130.47505,16950.87398,17203.97533,16247.8315
BTC,1/7/2018,16171.29597,17130.47514,17141.64867,15757.49246
BTC,1/8/2018,14993.74,16171.63954,16280.52933,13943.58522
BTC,1/9/2018,14415.65152,14997.5704,15355.50887,14177.70542
BTC,1/10/2018,14883.32574,14415.6368,14889.23887,13449.42312
BTC,1/11/2018,13311.83,14883.24313,14970,12807.22264
BTC,1/12/2018,13814.46662,13311.83,14119.6,12895.67792
BTC,1/13/2018,14197.95539,13814.46662,14546.10294,13797.73604
BTC,1/14/2018,13650.77377,14197.02182,14342.6143,13101.04938
BTC,1/15/2018,13576.82903,13650.77378,14300.86891,13426.48196
BTC,1/16/2018,11391.31216,13576.82918,13607.03,9987.800795
BTC,1/17/2018,11176.87,11391.09687,11786.54186,9141.836128
BTC,1/18/2018,11296.60886,11185.28,12132.85701,10701.58525
BTC,1/19/2018,11545.51399,11296.6089,12021.27497,11064.84751
BTC,1/20/2018,12770.02794,11545.51399,12998.99,11525.94
BTC,1/21/2018,11511.24655,12770.02794,12774.30549,11114.31281
BTC,1/22/2018,10777.42866,11511.20031,11863.31382,10042.42
BTC,1/23/2018,10845.48186,10775.38688,11371.12896,9960.383092
BTC,1/24/2018,11392.93442,10845.48265,11477.94846,10480.18532
BTC,1/25/2018,11146.75704,11395.18425,11699.3106,10858.18032
BTC,1/26/2018,11098.89283,11146.75713,11611.71551,10297.81
BTC,1/27/2018,11428.12746,11098.89283,11597.12445,10852.22947
BTC,1/28/2018,11687.91457,11428.12746,11969.16216,11356.92517
BTC,1/29/2018,11156.43005,11687.91457,11777.85156,11006.90143
BTC,1/30/2018,9983.900768,11156.38067,11158.31575,9747.518081
BTC,1/31/2018,10102.08287,9983.900442,10302.08328,9597.996367
BTC,2/1/2018,9010.210912,10102.08223,10169.87,8455
BTC,2/2/2018,8810.23804,9009.549543,9082.242689,7625.25
BTC,2/3/2018,9225.86,8810.239196,9480.773734,8164.397913
BTC,2/4/2018,8191.321445,9225.86,9349.271582,7863.305511
BTC,2/5/2018,6901.380797,8189.729491,8338.111659,6583.388625
BTC,2/6/2018,7702.859319,6901.380797,7935.57,5922.20443
BTC,2/7/2018,7574.66,7702.859319,8637.330286,7225.745349
BTC,2/8/2018,8247.357331,7574.66,8623.607476,7573.6
BTC,2/9/2018,8697.090747,8247.357331,8715.479355,7754.586212
BTC,2/10/2018,8547.49,8697.964591,9086.584471,8165.537113
BTC,2/11/2018,8075.85073,8547.49,8551.427378,7853.157577
BTC,2/12/2018,8877.655367,8075.85073,8973.969308,8073.874104
BTC,2/13/2018,8517.970231,8877.655367,8924.648686,8379.67
BTC,2/14/2018,9490.720299,8517.970231,9513.58738,8517.882507
BTC,2/15/2018,10031.23,9490.479159,10243.72744,9357.067365
BTC,2/16/2018,10183.7871,10031.23,10303.21531,9727.976364
BTC,2/17/2018,11107.00013,10184.66672,11136.17822,10058.91451
BTC,2/18/2018,10380.3137,11107.00025,11295.90637,10166.05654
BTC,2/19/2018,11145.48402,10380.32855,11258.69608,10315.32
BTC,2/20/2018,11231.89412,11145.48399,11774.53621,11070.33356
BTC,2/21/2018,10454.57009,11232.0775,11274.40143,10251.26518
BTC,2/22/2018,9830.052879,10454.57009,10923.32,9728.660395
BTC,2/23/2018,10158.12175,9830.052835,10393.04059,9598.785254
BTC,2/24/2018,9689.099311,10158.12178,10515.6647,9377.077023
BTC,2/25/2018,9587.23521,9689.099307,9856.2,9303.579158
BTC,2/26/2018,10299.83524,9589.83,10450.82163,9401.25561
BTC,2/27/2018,10552.23522,10299.83537,10846.57981,10143.99
BTC,2/28/2018,10308.76456,10561.06,11040.44132,10264.47035
BTC,3/1/2018,10899.42593,10308.76477,11071.93635,10223.43
BTC,3/2/2018,11022.34734,10899.42585,11150.77603,10777.53691
BTC,3/3/2018,11436.24979,11022.34813,11495.89296,11020.06276
BTC,3/4/2018,11469.61213,11436.24998,11498.72661,11058.4
BTC,3/5/2018,11417.39,11469.62108,11651.92766,11403.676
BTC,3/6/2018,10710.95423,11417.39,11418.00357,10568.4025
BTC,3/7/2018,9903.169715,10710.94997,10891.54811,9441.865662
BTC,3/8/2018,9293.521291,9903.891638,10101.39881,9082.486255
BTC,3/9/2018,9252.754183,9293.510005,9410,8374.974547
BTC,3/10/2018,8791.47,9252.500761,9510.431103,8728.496951
BTC,3/11/2018,9532.172092,8791.47,9755.827657,8497.600776
BTC,3/12/2018,9112.436276,9532.172048,9888,8785
BTC,3/13/2018,9149.626682,9112.436753,9476.030956,8855.545519
BTC,3/14/2018,8205.017694,9149.624694,9349.127572,7946.737293
BTC,3/15/2018,8261.847228,8204.648875,8409.1,7681.594226
BTC,3/16/2018,8275,8261.847155,8603.209113,7918.300838
BTC,3/17/2018,7879.191714,8275,8343.026487,7748.329758
BTC,3/18/2018,8197.220466,7878.088553,8303.869129,7326.012894
BTC,3/19/2018,8595.824695,8197.219257,8720.33,8122.12
BTC,3/20/2018,8902.256878,8595.808707,9044.96017,8325.18
BTC,3/21/2018,8899.509257,8902.258731,9168.2,8753.699184
BTC,3/22/2018,8711.271042,8899.509484,9086.84472,8498.97
BTC,3/23/2018,8915.789665,8711.269654,8916.89,8277.764461
BTC,3/24/2018,8531.34,8917.36,8999,8508.592394
BTC,3/25/2018,8447.770939,8531.34,8670,8376.4
BTC,3/26/2018,8142.19,8448.08,8491.96,7854.621787
BTC,3/27/2018,7793.051625,8142.95,8210.02,7752.883858
BTC,3/28/2018,7933.813283,7793.61,8090.62597,7730.966355
BTC,3/29/2018,7079.99,7933.813439,7957.02314,6916.318713
BTC,3/30/2018,6848.139463,7080,7274.601211,6598.912697
BTC,3/31/2018,6927.728197,6848.139319,7201.443855,6795.745501
BTC,4/1/2018,6815.697789,6927.728557,7039.13779,6449.586233
BTC,4/2/2018,7046.429366,6815.697813,7105.385934,6775.521694
BTC,4/3/2018,7423.769307,7046.431888,7508.68755,7017
BTC,4/4/2018,6793.774277,7423.770323,7423.770323,6712.31489
BTC,4/5/2018,6779.343198,6793.774566,6923.1,6580.168292
BTC,4/6/2018,6619.19,6779.376556,6847,6518.691331
BTC,4/7/2018,6894.930827,6619.19,7060.710852,6612.451095
BTC,4/8/2018,7022.677389,6894.930911,7100.157996,6894.883923
BTC,4/9/2018,6775.957991,7022.676758,7169.447845,6615.220137
BTC,4/10/2018,6826.017224,6775.957936,6883.81,6659.197448
BTC,4/11/2018,6941.683907,6826.01719,6965.769434,6811.56
BTC,4/12/2018,7917.796086,6941.683976,8049.160467,6767.77
BTC,4/13/2018,7881.307407,7917.79603,8220.5,7758.806654
BTC,4/14/2018,8001.43687,7882.320129,8173.46,7834.165651
BTC,4/15/2018,8355.123692,8001.438126,8393.79826,8001.438126
BTC,4/16/2018,8049.75,8355.123687,8408.589889,7906.77841
BTC,4/17/2018,7892.1,8049.75,8157.750157,7819.580867
BTC,4/18/2018,8161.446136,7892.1,8225.04733,7879.953519
BTC,4/19/2018,8273.164653,8161.444823,8298.049739,8100.070493
BTC,4/20/2018,8865.467145,8273.066079,8929.37,8222.046408
BTC,4/21/2018,8917.926372,8865.284409,9023.4,8609.879079
BTC,4/22/2018,8794.840383,8918.324577,9013.868631,8763.15
BTC,4/23/2018,8934.736707,8794.840351,8992.764119,8777.032466
BTC,4/24/2018,9649.005549,8934.736097,9730.680801,8931.54
BTC,4/25/2018,8864.452339,9648.735634,9756.129504,8763.90702
BTC,4/26/2018,9280,8864.490086,9315.25,8658.925154
BTC,4/27/2018,8921.54644,9280,9372.42557,8909.448497
BTC,4/28/2018,9346.45447,8921.536625,9415.685934,8867.734268
BTC,4/29/2018,9389.69,9346.454203,9531.196537,9180.05
BTC,4/30/2018,9241.367911,9390.174859,9441.435317,9125.708733
BTC,5/1/2018,9070.332144,9241.571845,9243.83,8830.04439
BTC,5/2/2018,9220.130009,9070.319989,9257.684623,8984.744847
BTC,5/3/2018,9730.56991,9220.129815,9792.086631,9163.351082
BTC,5/4/2018,9691.780288,9730.570202,9737.601955,9513.565971
BTC,5/5/2018,9804.297867,9691.768367,9947.297367,9672.82
BTC,5/6/2018,9600,9804.297515,9887.147757,9385.988936
BTC,5/7/2018,9361.614965,9600,9622.384913,9175
BTC,5/8/2018,9178.292435,9361.317481,9451.80581,9036.827833
BTC,5/9/2018,9304.027178,9177.933081,9360.257716,8974.320826
BTC,5/10/2018,9012.613281,9304.027035,9386.161461,8999.02212
BTC,5/11/2018,8399.74,9012.612403,9014.61053,8352.558372
BTC,5/12/2018,8466.944483,8399.74,8649.82,8224.503536
BTC,5/13/2018,8688.888029,8466.614178,8764.76289,8345.01
BTC,5/14/2018,8674.606343,8688.888468,8884.19,8290.7
BTC,5/15/2018,8474.775165,8674.605552,8846.15,8419.28542
BTC,5/16/2018,8342.784851,8474.99,8497.16,8104.99
BTC,5/17/2018,8062.433181,8342.784962,8479.213917,8000.445581
BTC,5/18/2018,8242.034292,8062.432742,8273.52,7929.99
BTC,5/19/2018,8241.15,8241.79447,8392.369922,8153.29
BTC,5/20/2018,8519.419816,8241.15,8590,8172.26
